"country_code","state_code","name","postcode"
"AU","QLD","Hope Island","4212"
"AU","QLD","Tewantin","4566"
"AU","QLD","Trinity Beach","4879"
"AU","QLD","Mossman","4873"
"AU","QLD","Daintree","4873"
"AU","QLD","Cannonvale","4802"
"AU","VIC","Barrabool","3221"
"AU","QLD","Longreach","4730"
"AU","QLD","Bundaberg","4670"
"AU","TAS","Queenstown","7467"
"AU","QLD","Proserpine","4800"
"AU","QLD","Caloundra","4551"
"AU","QLD","Mooloolaba","4557"
"AU","NSW","Bloomfield","2800"
"AU","QLD","Kewarra Beach","4879"
"AU","QLD","Peregian Beach","4573"
"AU","QLD","Caboolture","4510"
"AU","NT","Ayers Rock / Uluru","0872"
"AU","SA","Port Augusta","5700"
"AU","QLD","Heron Island","4680"
"AU","WA","Exmouth","6707"
"AU","WA","Mandurah","6210"
"AU","QLD","Sunshine Beach","4567"
"AU","QLD","Ellis Beach","4879"
"AU","QLD","Shute Harbour","4802"
"AU","QLD","South Stradbroke Island","4183"
"AU","TAS","Strahan","7468"
"AU","QLD","Gold Coast",""
"AU","QLD","Northern Beaches",""
"AU","QLD","Sunshine Coast",""
"AU","UN","NA","0000"
"AU","QLD","Mt Isa","4825"
"AU","QLD","Midge Point",""
"AU","NSW","Casula","2170"
"AU","NSW","Crackenback","2627"
"AU","QLD","Toowoomba","4350"
"AU","QLD","Surfers Paradise","4217"
"AU","NT","Titjikala",""
"AU","NT","Kings Creek",""
"AU","VIC","Great Ocean Road",""
"AU","NSW","Magenta",""
"AU","QLD","Twin Waters",""
"AU","WA","Karijini National Park",""
"AU","NSW","Blue Mountains",""
"AU","VIC","Docklands",""
"AU","VIC","Black Range",""
"AU","SA","William Creek",""
"AU","WA","Tom Price","6751"
"AU","NSW","Hunter Valley",""
"AU","QLD","Currumbin","4223"
"NZ","NI","Eden Terrace",""
"NZ","NI","Grafton",""
"NZ","NI","Parnell",""
"NZ","NI","Ponsonby",""
"NZ","NI","Mangere",""
"AU","VIC","Southbank","3006"
"NZ","NI","Airport Oaks",""
"NZ","NI","Takapuna",""
"NZ","NI","Birkenhead",""
"NZ","NI","Browns Bay",""
"NZ","NI","Grey Lynn",""
"NZ","NI","Mt Albert",""
"NZ","NI","Epsom",""
"NZ","NI","Remuera",""
"NZ","NI","Ellerslie",""
"NZ","NI","Newmarket",""
"NZ","NI","Greenlane",""
"AU","QLD","Yeppoon","4703"
"AU","QLD","Moreton Island","4025"
"AU","QLD","South Mission Beach",""
"AU","NT","Cooinda",""
"NZ","NI","Devonport",""
"AU","QLD","Palm Cove","4879"
"AU","QLD","Noosa Heads","4567"
"AU","QLD","Main Beach","4217"
"AU","WA","The Kimberleys",""
"AU","NT","Jabiru","0886"
"NZ","NI","Mangatawhiri",""
"NZ","NI","Mt Wellington",""
"NZ","NI","Papatoetoe",""
"NZ","NI","Pokeno",""
"NZ","NI","Royal Oak",""
"NZ","NI","Hamurana",""
"NZ","NI","Ngongotaha",""
"NZ","NI","Whakarewarewa",""
"NZ","NI","Kawaha Point",""
"NZ","NI","Glenholme",""
"NZ","NI","Fenton Park",""
"NZ","NI","Mourea",""
"NZ","NI","Paihia",""
"NZ","NI","Russell",""
"NZ","NI","Opua",""
"NZ","NI","Merita",""
"NZ","NI","Dargaville",""
"NZ","NI","Orewa",""
"AU","WA","Camballin","6728"
"NZ","NI","Whangarei",""
"NZ","NI","Glenbervie",""
"NZ","NI","Mairtown",""
"NZ","NI","Whitianga",""
"NZ","NI","Pauanui",""
"NZ","NI","Tairua",""
"NZ","NI","Kuaotunu",""
"NZ","NI","Tauranga",""
"NZ","NI","Whakatane",""
"NZ","NI","Hamilton",""
"NZ","NI","Hamilton East",""
"NZ","NI","Maungatautari",""
"NZ","NI","Karapiro",""
"NZ","NI","Tirau",""
"NZ","NI","Gisborne",""
"NZ","NI","Manutuke",""
"NZ","NI","Napier",""
"NZ","NI","Taradale",""
"NZ","NI","Bluff Hill",""
"NZ","NI","Pirimai",""
"CA","BC","Red Mountain",""
"NZ","NI","Whakapapa",""
"NZ","NI","Taupo",""
"NZ","NI","Pukawa Bay",""
"NZ","NI","Wairakei",""
"NZ","NI","Acacia Bay",""
"NZ","NI","Gradwell",""
"NZ","NI","Waipahihi",""
"NZ","NI","Wanganui",""
"NZ","NI","Wanganui East",""
"NZ","NI","Aramoho",""
"NZ","NI","New Plymouth",""
"NZ","NI","Palmerston North",""
"NZ","NI","Lower Hutt",""
"NZ","NI","Upper Hutt",""
"NZ","NI","Thorndon",""
"NZ","NI","Featherston",""
"NZ","NI","Hastings",""
"NZ","NI","Carterton",""
"NZ","SI","Tahunanui",""
"NZ","SI","Stoke",""
"NZ","SI","Upper Moutere",""
"NZ","SI","Kina",""
"NZ","SI","Tasman",""
"NZ","SI","St Arnaud",""
"NZ","SI","Picton",""
"NZ","SI","Blenheim",""
"NZ","SI","Rai Valley",""
"NZ","SI","Kaikoura",""
"NZ","SI","Waiau",""
"NZ","SI","Christchurch",""
"NZ","SI","Sumner",""
"NZ","SI","Christchurch Airport",""
"NZ","SI","Harewood",""
"NZ","SI","Russley",""
"NZ","SI","Fendalton",""
"NZ","SI","Avonhead",""
"NZ","SI","Merivale",""
"NZ","SI","Addington",""
"NZ","NI","Coromandel",""
"NZ","NI","Rotorua",""
"NZ","SI","Nelson",""
"NZ","SI","Papanui",""
"NZ","SI","Riccarton",""
"NZ","SI","St Albans",""
"AU","TAS","Ulverstone","7315"
"NZ","SI","Akaroa",""
"NZ","SI","Methven",""
"NZ","SI","Ashburton",""
"NZ","SI","Darfield",""
"NZ","SI","Cass",""
"NZ","SI","Rakaia Gorge",""
"NZ","SI","Omarama",""
"NZ","SI","Franz Josef",""
"NZ","SI","Fox Glacier",""
"NZ","SI","Punakaiki",""
"NZ","SI","Hokitika",""
"NZ","SI","Bruce Bay",""
"NZ","SI","Charleston",""
"NZ","NI","Masterton",""
"NZ","SI","Greymouth",""
"NZ","SI","South Westland",""
"NZ","SI","Queenstown",""
"NZ","SI","Arrowtown",""
"NZ","SI","Wakatipu Heights",""
"NZ","SI","Sunshine Bay",""
"NZ","SI","Fernhill",""
"AU","NSW","Narrabri","2390"
"NZ","SI","Cromwell",""
"NZ","SI","Alexandra",""
"NZ","NI","Ohakune",""
"NZ","NI","Matakana",""
"NZ","NI","Warkworth",""
"NZ","NI","Whangamata",""
"NZ","SI","Opoho",""
"NZ","SI","Waitati",""
"NZ","SI","Caversham",""
"NZ","SI","Oamaru",""
"NZ","SI","West Plains",""
"NZ","SI","Stewart Island",""
"NZ","SI","Gore",""
"NZ","SI","Manapouri",""
"NZ","SI","Te Anau",""
"NZ","NI","Herne Bay",""
"NZ","NI","St Mary's Bay",""
"NZ","NI","Mt Eden",""
"NZ","NI","Northcote",""
"NZ","NI","Waitakere",""
"NZ","NI","Whitford",""
"NZ","NI","Miranda",""
"NZ","NI","Ohinemutu",""
"NZ","NI","Lake Tarawera",""
"NZ","NI","Lake Rotoiti",""
"NZ","NI","Okawa Bay",""
"NZ","NI","Lake Okareka",""
"NZ","NI","Okiato",""
"NZ","NI","Ahipara",""
"NZ","NI","Karikari Peninsula",""
"NZ","NI","Matauri Bay",""
"NZ","NI","Te Ngaire Bay",""
"NZ","NI","Whangaroa",""
"NZ","NI","Waipoua Forest",""
"NZ","NI","Opononi",""
"NZ","NI","Omapere",""
"NZ","NI","Tutukaka",""
"NZ","NI","Waihi",""
"NZ","NI","Mt Maunganui",""
"NZ","NI","Katikati",""
"NZ","NI","Ohope",""
"NZ","NI","Te Kuiti",""
"NZ","NI","Otorohanga",""
"NZ","NI","Hillcrest",""
"NZ","NI","Cambridge",""
"NZ","NI","Opotiki",""
"NZ","NI","Lake Waikaremoana",""
"NZ","NI","Tongariro National Park",""
"NZ","NI","National Park",""
"NZ","NI","Rainbow Point",""
"NZ","NI","Pipiriki",""
"NZ","NI","Stratford",""
"NZ","NI","Fielding",""
"NZ","NI","Marton",""
"NZ","NI","Hunterville",""
"NZ","NI","Kimbolton",""
"NZ","NI","Kelburn",""
"NZ","NI","Island Bay",""
"NZ","NI","Mt Victoria",""
"NZ","NI","Karori",""
"NZ","NI","Seatoun",""
"NZ","NI","Greytown",""
"NZ","SI","Richmond",""
"NZ","SI","Mapua",""
"NZ","SI","Marahau",""
"NZ","SI","Riwaka",""
"NZ","SI","Abel Tasman National Park",""
"GB","ENG","Chester",""
"NZ","SI","Bronte",""
"NZ","SI","Takaka",""
"NZ","SI","Murchison",""
"NZ","SI","Havelock",""
"NZ","SI","Waipara",""
"NZ","SI","North Canterbury",""
"NZ","SI","Lyttelton",""
"NZ","SI","Tai Tapu",""
"NZ","SI","Banks Peninsula",""
"NZ","SI","Arthur's Pass",""
"NZ","SI","Mt Hutt",""
"NZ","SI","Fairlie",""
"NZ","SI","Harihari",""
"NZ","SI","Karamea",""
"NZ","SI","Lake Moeraki",""
"NZ","SI","Arthur's Point",""
"NZ","SI","Lake Hayes",""
"NZ","SI","Cardrona",""
"NZ","SI","Glenorchy",""
"NZ","SI","Makarora",""
"NZ","SI","Lake Hawea",""
"NZ","SI","Albert Town",""
"NZ","SI","Roxburgh",""
"NZ","SI","Ranfurly",""
"NZ","SI","Port Chalmers",""
"NZ","SI","Otago Peninsula",""
"NZ","SI","Nugget Point",""
"NZ","SI","Balclutha",""
"NZ","SI","Owaka",""
"NZ","SI","Papatowai",""
"NZ","SI","Kaka Point",""
"NZ","SI","Dunedin",""
"NZ","SI","Waikawa",""
"NZ","SI","Fortrose",""
"NZ","SI","Waikouaiti",""
"NZ","SI","Waianakarua",""
"NZ","SI","Tuatapere",""
"NZ","SI","Winton",""
"NZ","SI","Riverton",""
"AU","NSW","Nowra","2541"
"AU","QLD","Whitsundays","4802"
"NZ","SI","Aoraki",""
"NZ","SI","Golden Bay",""
"AU","TAS","Tasmania East Coast",""
"NZ","NI","Tongariro",""
"AU","QLD","Cairns Beaches",""
"AU","QLD","Poruma Island",""
"NZ","NI","Waiheke Island",""
"NZ","SI","Waipara Valley",""
"NZ","NI","Coopers Beach",""
"NZ","NI","Doubtless Bay",""
"NZ","NI","Whangaparaoa",""
"NZ","NI","Cable Bay",""
"AU","QLD","Pelican Waters",""
"NZ","SI","Marlborough Sounds",""
"NZ","NI","Matamata",""
"NZ","SI","Motueka",""
"NZ","NI","Thames",""
"NZ","SI","Southland",""
"NZ","NI","Havelock North",""
"NZ","SI","Lake Tekapo",""
"NZ","NI","Southern Northland",""
"AU","SA","Barossa Valley",""
"NZ","SI","Catlins Region",""
"AU","WA","Christmas Island",""
"NZ","NI","Far Northland",""
"NZ","NI","Great Barrier Island",""
"AU","VIC","Grampians",""
"AU","WA","Hunter River",""
"NZ","NI","Kauri Coast",""
"NZ","SI","Nelson Lakes",""
"NZ","SI","Mariri",""
"AU","QLD","River Heads",""
"AU","QLD","Rosslyn Bay",""
"AU","NSW","Snowy Mountains",""
"NZ","NI","Taranaki",""
"AU","SA","Adelaide","5000"
"AU","NSW","Albury","2640"
"AU","QLD","Agnes Water","4677"
"AU","TAS","Akaroa","7216"
"AU","NSW","Armidale","2350"
"AU","QLD","Ashmore","4214"
"AU","QLD","Atherton","4883"
"AU","QLD","Biggera Waters","4216"
"NZ","NI","Wairarapa",""
"AU","SA","Goolwa","5214"
"AU","SA","Victor Harbor","5211"
"AU","NSW","Wyndham","2550"
"AU","WA","Wyndham","6740"
"AU","QLD","Lamington National Park","4275"
"AU","TAS","Bruny Island","7150"
"AU","WA","Cable Beach","6726"
"AU","WA","Busselton","6280"
"NZ","SI","Bluff",""
"AU","NSW","Brunswick Heads","2483"
"AU","VIC","Bendigo","3550"
"US","NY","Albany",""
"AU","ACT","Canberra","2601"
"AU","QLD","Clifton Beach","4879"
"AU","QLD","Cunnamulla","4490"
"AU","QLD","Coolum Beach","4573"
"AU","TAS","Cradle Mountain","7306"
"AU","NSW","Coonabarabran","2357"
"AU","SA","Coonawarra","5263"
"AU","SA","Cape Jervis","5204"
"AU","QLD","Charleville","4470"
"AU","WA","Carnarvon","6701"
"AU","QLD","Cardwell","4849"
"AU","VIC","Dallas","3047"
"AU","VIC","Daylesford","3461"
"AU","QLD","Double Island","4879"
"NZ","NI","East Cape",""
"AU","VIC","Emerald","3782"
"AU","WA","Fitzroy Crossing","6765"
"AU","TAS","Flinders Island","7255"
"NZ","SI","Geraldine",""
"AU","VIC","Avalon","3212"
"AU","NSW","Grafton","2460"
"NZ","SI","Collingwood",""
"NZ","SI","Haast",""
"NZ","SI","Hanmer Springs",""
"AU","QLD","Hughenden","4821"
"AU","QLD","Horn Island","4875"
"AU","NSW","Hawkesbury Heights","2777"
"AU","WA","Fremantle","6160"
"AU","NSW","Jervis Bay","2540"
"NZ","NI","Kaitaia",""
"AU","NSW","Kingscliff","2487"
"AU","WA","Karratha","6714"
"AU","VIC","Wangaratta","3677"
"AU","QLD","Labrador","4215"
"AU","NSW","Lismore","2480"
"AU","QLD","Marcoola","4564"
"NZ","NI","Hawera",""
"AU","SA","McLaren Vale","5171"
"NZ","SI","Milford Sound",""
"AU","SA","Mount Gambier","5290"
"AU","WA","Monkey Mia","6537"
"AU","SA","Mannum","5238"
"AU","VIC","Mildura","3500"
"AU","NSW","Moree","2400"
"AU","QLD","Montville","4560"
"AU","SA","Murray Bridge","5253"
"AU","TAS","Marrawah","7330"
"AU","QLD","Nobby Beach","4218"
"AU","QLD","North Stradbroke Island",""
"AU","SA","Olympic Dam","5725"
"NZ","SI","Otago",""
"NZ","NI","Hawkes Bay",""
"NZ","NI","Wellington",""
"NZ","SI","Mount Cook",""
"AU","NSW","Pacific Palms","2428"
"AU","NSW","Palm Beach","2108"
"AU","WA","Paraburdoo","6754"
"AU","ACT","Parkes","2600"
"AU","SA","Port Lincoln","5606"
"AU","SA","Robe","5276"
"AU","TAS","Sheffield","7306"
"AU","QLD","Tallebudgera","4228"
"NZ","SI","Timaru",""
"AU","QLD","Tugun","4224"
"AU","NSW","Wolgan Valley",""
"AU","VIC","Syndal","3150"
"AU","NSW","Bondi Beach","2026"
"AU","VIC","Barwon Heads","3227"
"AU","VIC","Batesford","3221"
"AU","VIC","Bayles","3981"
"AU","VIC","Beaconsfield","3807"
"AU","VIC","Bell Post Hill","3215"
"AU","VIC","Bell Park","3215"
"AU","VIC","Bellarine","3221"
"AU","VIC","Belmont","3216"
"AU","VIC","Berwick","3806"
"AU","VIC","Breakwater","3219"
"AU","VIC","Breamlea","3227"
"AU","VIC","Caldermeade","3984"
"AU","WA","Cocos (Keeling) Islands",""
"AU","VIC","Cardinia","3978"
"AU","VIC","Carrum Downs","3201"
"AU","VIC","Catani","3981"
"AU","VIC","Centreville","3910"
"AU","VIC","Ceres","3221"
"AU","QLD","Birdsville","4482"
"AU","QLD","Quilpie","4480"
"AU","SA","Quorn","5433"
"AU","TAS","Mount William National Park",""
"AU","QLD","Varsity Lakes",""
"AU","QLD","Aurukun","4871"
"AU","WA","Learmonth","6707"
"AU","QLD","Maryborough West","4650"
"AU","QLD","Wilson Island","4860"
"AU","WA","North Kimberley",""
"AU","QLD","Mount Surprise","4871"
"AU","VIC","Mornington Peninsula",""
"FJ","VIL","Denarau",""
"FJ","VIL","Tadrawai",""
"AU","WA","Perth","6000"
"AU","QLD","Mermaid Beach","4218"
"AU","TAS","Kimberley","7304"
"AU","SA","Wilpena Pound","5434"
"FJ","VIL","Korolevu",""
"AU","NSW","Bulahdelah","2423"
"AU","NT","Borroloola","0854"
"TO","TON","Ha'apai",""
"AU","VIC","Echuca","3564"
"WS","SAM","Savai'i",""
"AU","WA","Pemberton","6260"
"US","NM","Albuquerque",""
"FJ","IS","Nacula Island",""
"AU","QLD","Southport","4215"
"FJ","IS","Manta Ray Island",""
"FJ","IS","Botaira Island",""
"FJ","IS","Savusavu Islands",""
"FJ","IS","Matangi Island",""
"FJ","IS","Qamea Island",""
"FJ","IS","Vatulele Island",""
"VU","EF","Iririki Island",""
"VU","EF","Erakor Island",""
"VU","EF","Hideaway Island",""
"VU","ES","Luganville",""
"VU","ES","Aore Island",""
"VU","ES","Malo Island",""
"CK","CK","Tapapa",""
"CK","CK","Arorangi",""
"CK","CK","Aroa Beach",""
"CK","CK","Muri Beach",""
"CK","CK","Titikaveka",""
"TO","TON","Vava'u",""
"TO","TON","Atata Island",""
"TO","TON","Foa Island",""
"TO","TON","Fafa Island",""
"PG","PNG","Bougainville Island",""
"PG","PNG","Bautama",""
"PG","PNG","Goroka",""
"PG","PNG","Rabaul",""
"PG","PNG","Wewak",""
"PG","PNG","Wabag",""
"PG","PNG","Kerema",""
"PG","PNG","Madang",""
"PG","PNG","Lorengau",""
"PG","PNG","Lae",""
"PG","PNG","New Ireland",""
"PG","PNG","Tufi",""
"PG","PNG","Popondetta",""
"PG","PNG","Kokoda",""
"PG","PNG","Vanimo",""
"PG","PNG","Kundiawa",""
"PG","PNG","Mendi",""
"PG","PNG","Daru",""
"PG","PNG","Tabubil",""
"PG","PNG","Mount Hagen",""
"PG","PNG","Kimbe",""
"NU","NU","Tamakautoga",""
"FJ","IS","Toberua Island",""
"AU","NT","Kakadu National Park","0886"
"AU","NT","Arnhem Land","0886"
"AU","NT","Mary River Flood Plains",""
"PG","PNG","Alotau",""
"AU","VIC","Yarra Glen","3775"
"AU","NSW","Port Macquarie","2444"
"AU","NSW","Manly","2095"
"AU","QLD","Zilzie",""
"AU","VIC","Don Valley",""
"NZ","SI","Barrytown",""
"NZ","NI","Mangonui",""
"AU","NSW","Norfolk Island",""
"NZ","NI","Hahei",""
"AU","VIC","Caroline Springs",""
"AU","QLD","Great Barrier Reef","4801"
"AU","NSW","Homebush and Homebush Bay","2140"
"FJ","FJ","Sigatoka",""
"CK","CK","Avarua",""
"NZ","NI","Ngaruawahia",""
"CK","CK","Pue",""
"CK","CK","Matavera",""
"CK","CK","Ngatangiia",""
"CK","CK","Muri",""
"CK","CK","Vaimaanga",""
"CK","CK","Nikao",""
"CK","CK","Avatiu",""
"AU","QLD","Eerwah Vale",""
"AU","QLD","Alexandra Beach",""
"AU","NSW","Wolli Creek",""
"AU","NSW","One Mile Beach",""
"US","WI","Appleton",""
"NZ","NI","Waihi Beach",""
"AU","NSW","Gunnedah","2380"
"AU","NSW","Mudgee","2850"
"AU","WA","Mount Magnet","6638"
"AU","QLD","Richmond","4822"
"AU","NSW","Kyogle","2474"
"AU","NT","Arnhem",""
"AU","WA","Gnowangerup","6335"
"AU","QLD","Lowood","4311"
"NZ","NI","Lake Karapiro",""
"AU","VIC","Cobram Barooga",""
"AU","SA","Stone Hut",""
"NZ","NI","Manukau",""
"AU","SA","Mount McKenzie",""
"NZ","NI","Waikanae",""
"NZ","NI","Te Aroha",""
"AU","VIC","Waterholes",""
"AU","SA","Vivonne Bay",""
"AU","NT","Alyangula","0885"
"AU","WA","Wilyabrup",""
"FR","FRA","Les Arcs",""
"AU","NT","Cannon Hill",""
"AU","QLD","Kurrimine Beach","4871"
"VU","EF","Port Vila",""
"AU","VIC","Mount Hotham","3741"
"AU","VIC","Walkerville South",""
"NU","NU","Alofi",""
"WS","SAM","Mulifanua",""
"WS","SAM","Apia",""
"AU","WA","Mount Barker","6324"
"PG","PNG","Port Moresby",""
"CA","BC","Fernie",""
"VU","TA","Tanna Island",""
"NC","NC","Yate",""
"FJ","IS","Taveuni Island",""
"PF","TAH","Moorea",""
"AU","SA","Mawson Lakes",""
"AU","NSW","Illawarra",""
"WS","SAM","Fagamalo",""
"NC","NC","Poindimie",""
"AU","VIC","Sale","3850"
"VU","EF","Port Havannah",""
"AU","TAS","Kingston","7050"
"AU","QLD","Atherton Tablelands",""
"DE","DEU","Berlin",""
"AU","TAS","Tasmania North West",""
"AU","TAS","Tasmania North Central",""
"NZ","SI","Invercargill",""
"CK","CK","Aitutaki",""
"AU","NSW","Taree","2430"
"NZ","NI","Paraparaumu",""
"AU","WA","Newman","6753"
"AU","WA","Napier","6330"
"AU","WA","Denmark","6333"
"AU","SA","Flinders Ranges",""
"US","NM","Albuquerque International Airport",""
"US","VA","Alexandria",""
"US","PA","Allentown",""
"NZ","NI","Pukekohe",""
"AU","TAS","Regional TAS",""
"GB","ENG","London City ",""
"WS","SAM","Sogi",""
"AU","QLD","Taroom","4420"
"AU","TAS","Bicheno","7215"
"US","TX","Amarillo",""
"CN","CNC","Beijing",""
"AU","NSW","Regional NSW",""
"AU","SA","Regional SA",""
"US","HI","Waikiki Beach",""
"CA","BC","Richmond",""
"PF","TAH","Bora Bora",""
"PF","TAH","Tamanu",""
"AU","QLD","Coolangatta",""
"AU","QLD","Gold Coast (Coolangatta)","4225"
"AU","QLD","Sunshine Coast (Maroochydore)","4558"
"AU","QLD","Maroochydore",""
"CN","CNC","Changsha",""
"AU","SA","Kingsford",""
"US","HI","Kona",""
"US","HI","Maui",""
"JP","JPN","Kansai",""
"JP","JPN","All Japan",""
"AU","QLD","Emerald","4720"
"ID","BAL","Denpasar",""
"ID","BAL","Kuta",""
"ID","BAL","Legian",""
"ID","BAL","Seminyak",""
"ID","BAL","Sanur",""
"ID","BAL","Tanjung Benoa",""
"ID","BAL","Candi Dasa",""
"ID","BAL","Nusa Dua",""
"NC","NC","Noumea",""
"ID","BAL","Jimbaran Bay",""
"US","HI","Waikoloa",""
"TO","TON","Nuku'Alofa",""
"JP","JPN","Narita",""
"JP","JPN","Minato-ku",""
"JP","JPN","Tokyo",""
"JP","JPN","Kita-ku",""
"PF","TAH","Papeete",""
"US","AK","Anchorage",""
"US","CA","Los Angeles",""
"US","CA","San Francisco",""
"CA","BC","Vancouver",""
"CA","BC","Whistler",""
"ID","NUS","Lombok",""
"ID","BAL","Ubud",""
"NU","NU","Niue",""
"GB","ENG","Kensington",""
"US","CA","Los Angeles- Buena Park",""
"AU","WA","Laverton","6440"
"US","MI","Ann Arbor",""
"CA","BC","Victoria",""
"US","VA","Arlington",""
"ID","BAL","Jimbaran",""
"US","TX","Arlington",""
"NZ","SI","Upper Riccarton",""
"PF","TAH","Tahiti",""
"WS","SAM","Upolu",""
"US","NCU","Asheville",""
"AU","VIC","Canterbury","3126"
"NZ","SI","Canterbury",""
"NZ","NI","Kerikeri",""
"AU","SA","Berri","5343"
"AU","QLD","Boonah","4310"
"AU","NT","Timber Creek","0852"
"TO","TON","Pangai",""
"AU","VIC","Abbotsford","3067"
"US","CO","Aspen",""
"HK","HK","Hong Kong",""
"ES","ESP","Alcudia",""
"FR","FRA","Albi",""
"HK","HK","Hong Kong Island",""
"AU","QLD","Hamilton Island","4803"
"US","CA","San Diego",""
"IE","IRE","Dublin",""
"ID","BAL","Tuban",""
"AU","VIC","North Melbourne","3051"
"US","OH","Athens",""
"US","GA","Athens",""
"US","GA","Atlanta",""
"US","GA","Atlanta Airport",""
"US","NJ","Atlantic City",""
"US","GA","Augusta",""
"US","ME","Augusta",""
"US","CO","Aurora",""
"US","TX","Austin",""
"US","FL","Bal Harbor",""
"US","MD","Baltimore",""
"CA","AB","Banff",""
"US","ME","Bar Harbor",""
"US","LA","Baton Rouge",""
"US","MI","Battle Creek",""
"US","TX","Baytown",""
"US","OH","Beachwood",""
"US","TX","Beaumont",""
"US","CO","Beaver Creek",""
"US","WV","Beckley",""
"US","WAU","Bellevue",""
"US","WAU","Bellingham",""
"US","AR","Bentonville",""
"US","CA","Berkerley",""
"US","CA","Big Bear Lake",""
"US","CA","Big Sur",""
"US","MT","Billings",""
"US","MS","Biloxi",""
"US","AL","Birmingham",""
"US","ND","Bismarck",""
"US","IN","Bloomington",""
"US","IL","Bloomington",""
"US","MN","Bloomington",""
"US","FL","Boca Raton",""
"US","ID","Boise",""
"US","MA","Boston",""
"US","CO","Boulder",""
"US","KY","Bowling Green",""
"US","MO","Branson",""
"US","MA","Brookline",""
"CA","AB","Edmonton",""
"US","GA","Brunswick",""
"US","NY","Buffalo",""
"CA","AB","Calgary",""
"CA","AB","Calgary International Airport",""
"US","MA","Cambridge",""
"CA","AB","Canmore",""
"US","CA","Carmel",""
"US","IA","Cedar Rapids",""
"US","SC","Charleston",""
"US","NCU","Charlotte",""
"US","NCU","Charlotte International Airport",""
"US","VA","Charlottesville",""
"US","TN","Chattanooga",""
"US","IL","Chicago",""
"US","IL","Chicago Ohare Airport",""
"US","OH","Cincinnati",""
"US","FL","Clearwater",""
"US","OH","Cleveland",""
"US","FL","Cocoa Beach",""
"US","CO","Colorado Springs",""
"US","FL","Coral Gables",""
"CA","ON","Cornwall",""
"US","TX","Corpus Christi",""
"US","TX","Dallas",""
"US","TX","Dallas Fort Worth Airport",""
"US","FL","Daytona Beach",""
"US","MI","Dearborn",""
"US","CA","Death Valley",""
"US","CO","Denver",""
"US","CO","Denver International Airport",""
"US","IA","Des Moines",""
"US","MI","Detroit",""
"US","CA","Downtown/Gas Lamp District",""
"US","NCU","Durham",""
"US","TX","El Paso",""
"US","CA","El Portal",""
"US","OK","El Reno",""
"US","WAU","Everitt",""
"US","ND","Fargo",""
"US","AZ","Flagstaff",""
"US","FL","Fort Lauderdale",""
"US","FL","Fort Myers",""
"US","TX","Fort Stockton",""
"US","FL","Fort Walton",""
"US","IN","Fort Wayne",""
"US","TX","Forth Worth",""
"US","CA","Fresno",""
"US","TX","Galveston",""
"US","TX","George Bush Intercontinental Airport",""
"US","PA","Gettysburg",""
"US","AZ","Grand Canyon",""
"US","MI","Grand Rapids",""
"US","MT","Great Falls",""
"US","WI","Green Bay",""
"GB","SCT","Edinburgh",""
"US","NCU","Greensboro",""
"CA","NS","Halifax",""
"US","NV","Henderson",""
"US","HI","Hilo",""
"US","SC","Hilton Head",""
"US","FL","Hollywood Beach",""
"US","HI","Honolulu",""
"US","HI","Honolulu Airport",""
"US","HI","Honolulu Kahala",""
"US","TX","Houston",""
"US","CA","Los Angeles- Bakersfield",""
"US","CA","Los Angeles- Century City",""
"US","CA","Los Angeles- Dana Point",""
"US","CA","Los Angeles- Hermosa Beach",""
"US","CA","Los Angeles- Huntington Beach",""
"HK","HK","Hong Kong- Wanchai",""
"US","AL","Huntsville",""
"US","MA","Hyannis",""
"US","ID","Idaho Falls",""
"US","CA","Indian Wells",""
"US","IN","Indianapolis",""
"US","FL","Islamorada",""
"US","WY","Jackson",""
"US","WY","Jackson Hole Airport",""
"US","FL","Jacksonville",""
"US","NY","John F Kennedy Airport",""
"US","HI","Kaanapali",""
"US","HI","Kailua",""
"US","MO","Kansas City",""
"US","HI","Kapaa",""
"US","HI","Kapalua",""
"US","HI","Kaunakakai",""
"US","HI","Kawaihae",""
"US","HI","Keauhou",""
"CA","BC","Kelowna",""
"US","FL","Key Biscayne",""
"US","FL","Key Largo",""
"US","FL","Key West",""
"CA","ON","Kingston",""
"US","FL","Kissimmee",""
"US","HI","Koloa",""
"US","CA","La Quinta",""
"US","LA","Lafayette",""
"US","HI","Lahaina",""
"US","FL","Lake Buena Vista",""
"US","NY","Lake Placid",""
"US","CA","Lake Tahoe",""
"US","HI","Lanai",""
"US","PA","Lancaster",""
"US","NM","Las Cruces",""
"US","NV","Las Vegas",""
"US","NM","Las Vegas",""
"CA","AB","Lethbridge",""
"US","KY","Lexington",""
"US","AR","Little Rock",""
"CA","ON","London",""
"AU","QLD","Holloways Beach","4878"
"US","CA","Mammoth Lakes",""
"US","CA","Los Angeles- Irvine",""
"US","FL","Marco Island (Naples)",""
"US","TN","Memphis",""
"US","FL","Miami",""
"US","FL","Miami Beach",""
"US","FL","Miami International Airport",""
"US","FL","Miami Springs",""
"US","WI","Milwaukee",""
"US","MN","Minneapolis / St Paul",""
"US","MN","Minneapolis Airport",""
"US","UT","Moab",""
"CA","QC","Mont Tremblant",""
"US","CA","Monterey",""
"US","AL","Montgomery",""
"CA","QC","Montreal",""
"CA","QC","Montreal International Airport",""
"US","SC","Myrtle Beach",""
